Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1297,20,RL,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1970,9000,Hip,CompShg,MetalSd,MetalSd,BrkFace,200,TA,Gd,CBlock,TA,TA,Mn,ALQ,9000,Unf,9000,100,100,GasA,Gd,Y,SBrkr,1200,0,9000,9000,1,0,2,0,3,1,TA,6,Typ,0,,Attchd,1970,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,MnPrv,0,12,2008,WD,Normal,155000
1298,180,RM,40,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2010,4000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,TA,TA,PConc,Gd,TA,Gd,GLQ,4000,Unf,4000,100,100,GasA,Gd,Y,SBrkr,1100,0,4000,4000,1,0,2,0,2,1,TA,5,Typ,0,,Basment,2010,Fin,2,4000,TA,TA,Y,4000,100,4000,4000,4000,4000,,0,6,2006,New,Partial,140000
482,20,RL,80,12000,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2010,12000,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Gd,TA,PConc,Ex,TA,Gd,GLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1800,0,12000,12000,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2010,Fin,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,8,2006,WD,Normal,374000
1299,60,RL,320,64000,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2010,64000,Hip,ClyTile,Stucco,Stucco,Stone,800,Ex,TA,PConc,Ex,TA,Gd,GLQ,64000,Unf,64000,400,400,GasA,Ex,Y,SBrkr,4700,1000,64000,64000,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2010,Fin,2,64000,TA,TA,Y,64000,400,64000,64000,64000,64000,,0,1,2008,New,Partial,160000
1300,20,RL,80,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1960,8000,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,8000,Rec,8000,100,100,GasA,Ex,Y,SBrkr,1300,0,8000,8000,1,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1960,RFn,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,GdPrv,0,5,2010,WD,Normal,154000
1258,30,RL,60,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1930,5000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Fa,TA,No,Unf,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,900,0,5000,5000,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,5000,,,Y,5000,100,5000,5000,5000,5000,,0,7,2009,WD,Normal,99900
116,160,FV,40,4000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,4000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1200,TA,TA,PConc,Gd,TA,No,GLQ,4000,Unf,4000,100,100,GasA,Gd,Y,SBrkr,800,800,4000,4000,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,2000,Unf,2,4000,TA,TA,Y,4000,100,4000,4000,4000,4000,,0,6,2007,WD,Normal,176000
1301,60,RL,,11000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,11000,Gable,CompShg,VinylSd,VinylSd,None,400,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,,,GasA,Ex,Y,SBrkr,1100,1000,11000,11000,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,2000,Fin,2,11000,TA,TA,Y,11000,,11000,11000,11000,11000,,0,5,2009,WD,Normal,225000
1302,70,RL,,8000,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1950,8000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,8000,Unf,8000,,,GasA,Fa,Y,SBrkr,800,800,8000,8000,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1950,Unf,1,8000,TA,TA,P,8000,,8000,8000,8000,8000,,0,11,2009,WD,Normal,177500
1303,60,RL,100,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,11000,Hip,CompShg,VinylSd,VinylSd,BrkFace,400,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1300,1400,11000,11000,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,2000,RFn,3,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,12,2006,WD,Normal,290000
1304,20,RL,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2010,9000,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,Gd,TA,PConc,Gd,TA,Av,Unf,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1700,0,9000,9000,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2010,RFn,3,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,4,2006,WD,Normal,232000
1306,20,RL,110,14000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2010,14000,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,14000,Unf,14000,200,200,GasA,Ex,Y,SBrkr,1700,0,14000,14000,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2010,Fin,2,14000,TA,TA,Y,14000,200,14000,14000,14000,14000,,0,11,2009,WD,Normal,325000
1307,120,RL,50,7000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2010,7000,Gable,CompShg,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Gd,TA,No,Unf,7000,Unf,7000,100,100,GasA,Ex,Y,SBrkr,1400,0,7000,7000,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,7000,TA,TA,Y,7000,100,7000,7000,7000,7000,,0,9,2006,New,Partial,202500
1308,20,RL,60,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,2000,9000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,No,ALQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1000,0,9000,9000,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,2000,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,5,2009,WD,Normal,138000
1312,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,9000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,No,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1300,0,9000,9000,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2010,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,1,2007,New,Partial,203000
1313,60,RL,,10000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,10000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,400,Gd,TA,PConc,Ex,TA,No,GLQ,10000,Unf,10000,,,GasA,Ex,Y,SBrkr,1500,1400,10000,10000,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,10000,Gd,Gd,Y,10000,,10000,10000,10000,10000,,0,6,2007,WD,Normal,302000
1315,20,RL,60,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,9000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1000,0,9000,9000,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1960,Unf,1,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,10,2007,WD,Normal,119000
1316,60,RL,90,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,2Story,6,5,1970,12000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,12000,LwQ,12000,100,100,GasA,TA,Y,SBrkr,1100,1100,12000,12000,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1970,Unf,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,6,2008,WD,Normal,206900
1317,20,RL,70,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2010,11000,Gable,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,Gd,Unf,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1700,0,11000,11000,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2010,RFn,3,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,1,2009,WD,Normal,295493
1318,120,FV,50,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2010,5000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,1400,0,5000,5000,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2010,RFn,2,5000,TA,TA,Y,5000,100,5000,5000,5000,5000,,0,4,2007,New,Partial,208900
265,30,RM,30,6000,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1930,6000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,6000,Unf,6000,100,100,GasA,Gd,N,FuseP,800,0,6000,6000,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1970,Unf,2,6000,TA,TA,N,6000,100,6000,6000,6000,6000,,0,6,2008,WD,Normal,73000
240,50,RL,60,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1950,9000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,LwQ,9000,Unf,9000,100,100,GasA,TA,Y,FuseA,800,700,9000,9000,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1950,Unf,1,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,MnPrv,0,4,2010,WD,Normal,113000
1319,20,RL,,15000,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2010,15000,Hip,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,Gd,Unf,15000,Unf,15000,,,GasA,Ex,Y,SBrkr,1800,0,15000,15000,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2010,RFn,3,15000,TA,TA,Y,15000,,15000,15000,15000,15000,,0,8,2006,WD,Normal,275000
1320,20,RL,80,11000,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1960,11000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,200,TA,TA,PConc,TA,TA,No,ALQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1000,0,11000,11000,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1960,Unf,1,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,2,2007,WD,Normal,111000
1321,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6,3,1960,9000,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,ALQ,9000,Rec,9000,100,100,GasA,Gd,Y,SBrkr,1500,0,9000,9000,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1960,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,6,2009,WD,Normal,156500
1323,60,RL,110,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,2000,11000,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,200,200,GasA,Ex,Y,SBrkr,1100,900,11000,11000,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2000,RFn,2,11000,TA,TA,Y,11000,200,11000,11000,11000,11000,,0,6,2010,WD,Normal,190000
161,20,RL,,12000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1990,12000,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,No,BLQ,12000,Unf,12000,,,GasA,TA,Y,SBrkr,1300,0,12000,12000,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1990,Unf,2,12000,TA,TA,Y,12000,,12000,12000,12000,12000,,0,6,2008,WD,Normal,162500
1324,30,RL,50,6000,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,6000,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,TA,No,LwQ,6000,Unf,6000,100,100,GasA,Gd,Y,SBrkr,800,0,6000,6000,0,0,1,0,2,1,Fa,5,Typ,0,,,,,0,6000,,,Y,6000,100,6000,6000,6000,6000,,0,12,2009,WD,Normal,82500
1325,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,10000,Gable,CompShg,VinylSd,VinylSd,BrkFace,500,Gd,TA,PConc,Ex,TA,Av,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1800,0,10000,10000,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2010,RFn,3,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,2,2007,New,Partial,147000
1329,50,RM,60,11000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,11000,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,11000,Unf,11000,100,100,GasW,Ex,Y,SBrkr,1600,1300,11000,11000,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920,Unf,2,11000,Fa,TA,Y,11000,100,11000,11000,11000,11000,MnPrv,1150,6,2008,WD,Normal,256000
1330,60,RL,70,10000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,10000,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,100,100,GasA,Gd,Y,SBrkr,1000,700,10000,10000,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2000,Fin,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,6,2006,WD,Normal,176500
1331,20,RL,90,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,10000,Hip,CompShg,VinylSd,VinylSd,Stone,500,Gd,TA,PConc,Gd,Gd,Av,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1600,0,10000,10000,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2010,RFn,3,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,12,2007,WD,Normal,227000
1332,80,RL,60,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1980,11000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,11000,Unf,11000,100,100,GasA,Gd,Y,SBrkr,1000,0,11000,11000,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1980,Unf,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,7,2006,WD,Normal,132500
1235,70,RH,60,9000,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1920,9000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,Av,Unf,9000,Unf,9000,100,100,GasA,TA,N,FuseA,1100,1000,9000,9000,0,0,1,1,4,1,TA,7,Typ,0,,,,,0,9000,,,N,9000,100,9000,9000,9000,9000,,0,11,2008,WD,Abnorml,130000
1333,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1940,9000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,900,0,9000,9000,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1960,Unf,1,9000,Fa,Fa,Y,9000,100,9000,9000,9000,9000,,0,5,2009,WD,Normal,100000
1334,50,RM,60,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1940,8000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,8000,Unf,8000,100,100,GasA,Ex,Y,SBrkr,900,600,8000,8000,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1960,Unf,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,MnPrv,0,7,2006,WD,Normal,125500
1335,160,RM,30,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,3000,Gable,CompShg,HdBoard,HdBoard,None,400,TA,TA,CBlock,TA,TA,No,LwQ,3000,Unf,3000,100,100,GasA,TA,Y,SBrkr,800,600,3000,3000,0,0,1,1,3,1,TA,7,Min1,0,,Attchd,1970,Unf,2,3000,TA,TA,Y,3000,100,3000,3000,3000,3000,,0,5,2009,WD,Normal,125000
1336,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1980,10000,Gable,CompShg,Plywood,Plywood,BrkFace,400,TA,TA,CBlock,Gd,TA,No,ALQ,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,1400,0,10000,10000,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1980,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,4,2009,WD,Normal,167900
1337,90,RL,90,10000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1980,10000,Gable,CompShg,Plywood,Plywood,BrkFace,600,TA,TA,CBlock,TA,TA,No,Unf,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,1700,0,10000,10000,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1980,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,11,2008,WD,Normal,135000
1339,60,RL,100,14000,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2010,14000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,14000,Unf,14000,100,100,GasA,Ex,Y,SBrkr,1000,1000,14000,14000,1,0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2010,RFn,2,14000,TA,TA,Y,14000,100,14000,14000,14000,14000,,0,6,2006,WD,Normal,200000
1340,20,RL,120,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1980,10000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Rec,10000,Unf,10000,200,200,GasA,Ex,Y,SBrkr,900,0,10000,10000,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1980,RFn,1,10000,TA,TA,Y,10000,200,10000,10000,10000,10000,,0,6,2006,WD,Normal,128500
106,60,FV,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2010,10000,Hip,CompShg,VinylSd,VinylSd,BrkFace,800,Gd,TA,PConc,Ex,TA,No,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1100,1000,10000,10000,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2010,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,8,2008,WD,Normal,250000
1341,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,4,5,1980,9000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,9000,Unf,9000,100,100,GasA,TA,Y,SBrkr,900,0,9000,9000,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1980,Unf,4,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,GdWo,0,6,2007,WD,Normal,123000
1342,20,RL,70,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2010,14000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,14000,Unf,14000,100,100,GasA,Ex,Y,SBrkr,1200,0,14000,14000,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2010,Unf,2,14000,TA,TA,Y,14000,100,14000,14000,14000,14000,,0,7,2008,WD,Normal,155000
1343,60,RL,,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2010,10000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,,,GasA,Ex,Y,SBrkr,1300,900,10000,10000,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2010,RFn,2,10000,TA,TA,Y,10000,,10000,10000,10000,10000,,0,8,2007,WD,Normal,228500
1345,60,RL,90,12000,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2010,12000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,800,800,12000,12000,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2010,Fin,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,7,2007,New,Partial,155835
1346,30,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,6000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,6000,Unf,6000,100,100,GasA,Gd,Y,FuseA,1000,0,6000,6000,0,0,1,0,2,1,Fa,5,Typ,0,,Detchd,2000,Unf,1,6000,TA,TA,Y,6000,100,6000,6000,6000,6000,,0,7,2007,WD,Normal,108500
1348,20,RL,100,16000,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2010,16000,Gable,CompShg,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,Gd,GLQ,16000,Unf,16000,100,100,GasA,Ex,Y,SBrkr,1800,0,16000,16000,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2010,Fin,3,16000,TA,TA,Y,16000,100,16000,16000,16000,16000,,0,5,2007,New,Partial,283463
1353,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1940,6000,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,6000,Unf,6000,100,100,GasA,TA,Y,SBrkr,800,400,6000,6000,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,2000,Unf,2,6000,TA,TA,N,6000,100,6000,6000,6000,6000,,0,7,2009,WD,Normal,134900
308,50,RM,,8000,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,8000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,8000,Unf,8000,,,GasA,TA,Y,FuseA,1100,400,8000,8000,0,0,1,0,3,1,Fa,6,Typ,0,,,,,0,8000,,,N,8000,,8000,8000,8000,8000,MnPrv,0,3,2008,WD,Normal,89500
1284,90,RL,100,10000,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1980,10000,Mansard,CompShg,MetalSd,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Av,Unf,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,1000,1000,10000,10000,0,0,2,2,4,2,TA,8,Typ,0,,,,,0,10000,,,Y,10000,100,10000,10000,10000,10000,,0,4,2010,WD,Normal,139000
1233,90,RL,70,10000,Pave,Reg,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,Duplex,1Story,4,5,1970,10000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,,,,,10000,,10000,100,100,GasA,TA,Y,SBrkr,1300,0,10000,10000,0,0,2,0,2,2,TA,6,Typ,0,,CarPort,1970,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,3,2007,WD,Normal,101800
1355,60,RL,,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,11000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,,,GasA,Ex,Y,SBrkr,1000,900,11000,11000,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,3,11000,TA,TA,Y,11000,,11000,11000,11000,11000,,0,6,2008,WD,Normal,235000
